nivel,unidade,unidade_nome,objetivo,objetivo_nome,ano_indice,sub_indice,indice_geral,n_objetivos_com_dados,posicao_no_objetivo
municipio,3515707,Ferraz de Vasconcelos,4,Segurança e LGPD,,0.0,,,257
municipio,3515707,Ferraz de Vasconcelos,5,Dados e Interoperabilidade,,0.0,,,139
municipio,3515707,Ferraz de Vasconcelos,6,Infraestrutura,,57.3,,,232
municipio,3515707,Ferraz de Vasconcelos,9,Transparência e Participação,,55.56,,,168
municipio,3516200,Franca,1,Governança do Governo Digital,,100.0,,,1
municipio,3516200,Franca,2,Qualidade dos Serviços Digitais,,90.67,,,21
municipio,3516200,Franca,3,Identificação Única,,100.0,,,1
municipio,3516200,Franca,4,Segurança e LGPD,,60.0,,,85
municipio,3516200,Franca,5,Dados e Interoperabilidade,,100.0,,,1
municipio,3516200,Franca,6,Infraestrutura,,77.8,,,91
municipio,3516200,Franca,9,Transparência e Participação,,77.78,,,23
municipio,3516309,Francisco Morato,1,Governança do Governo Digital,,100.0,,,1
municipio,3516309,Francisco Morato,2,Qualidade dos Serviços Digitais,,70.67,,,192
municipio,3516309,Francisco Morato,3,Identificação Única,,100.0,,,1
municipio,3516309,Francisco Morato,4,Segurança e LGPD,,60.0,,,85
municipio,3516309,Francisco Morato,5,Dados e Interoperabilidade,,0.0,,,139
municipio,3516309,Francisco Morato,6,Infraestrutura,,66.9,,,190
municipio,3516309,Francisco Morato,9,Transparência e Participação,,66.67,,,82
municipio,3516408,Franco da Rocha,1,Governança do Governo Digital,,100.0,,,1
municipio,3516408,Franco da Rocha,2,Qualidade dos Serviços Digitais,,82.0,,,73
municipio,3516408,Franco da Rocha,3,Identificação Única,,100.0,,,1
municipio,3516408,Franco da Rocha,4,Segurança e LGPD,,80.0,,,31
municipio,3516408,Franco da Rocha,5,Dados e Interoperabilidade,,0.0,,,139
municipio,3516408,Franco da Rocha,6,Infraestrutura,,86.77,,,63
municipio,3516408,Franco da Rocha,9,Transparência e Participação,,33.33,,,301
municipio,3518404,Guaratinguetá,1,Governança do Governo Digital,,100.0,,,1
municipio,3518404,Guaratinguetá,2,Qualidade dos Serviços Digitais,,60.67,,,265
municipio,3518404,Guaratinguetá,3,Identificação Única,,100.0,,,1
municipio,3518404,Guaratinguetá,4,Segurança e LGPD,,20.0,,,190
municipio,3518404,Guaratinguetá,5,Dados e Interoperabilidade,,0.0,,,139
municipio,3518404,Guaratinguetá,6,Infraestrutura,,67.65,,,159
municipio,3518404,Guaratinguetá,9,Transparência e Participação,,44.44,,,256
municipio,3518701,Guarujá,1,Governança do Governo Digital,,100.0,,,1
municipio,3518701,Guarujá,2,Qualidade dos Serviços Digitais,,64.67,,,230
municipio,3518701,Guarujá,3,Identificação Única,,100.0,,,1
municipio,3518701,Guarujá,4,Segurança e LGPD,,80.0,,,31
municipio,3518701,Guarujá,5,Dados e Interoperabilidade,,0.0,,,139
municipio,3518701,Guarujá,6,Infraestrutura,,67.29,,,176
municipio,3518701,Guarujá,9,Transparência e Participação,,55.56,,,168
municipio,3518800,Guarulhos,1,Governança do Governo Digital,,100.0,,,1
municipio,3518800,Guarulhos,2,Qualidade dos Serviços Digitais,,79.33,,,109
municipio,3518800,Guarulhos,3,Identificação Única,,100.0,,,1
municipio,3518800,Guarulhos,4,Segurança e LGPD,,80.0,,,31
municipio,3518800,Guarulhos,5,Dados e Interoperabilidade,,0.0,,,139
municipio,3518800,Guarulhos,6,Infraestrutura,,87.81,,,40
municipio,3518800,Guarulhos,9,Transparência e Participação,,55.56,,,168
municipio,3519071,Hortolândia,1,Governança do Governo Digital,,100.0,,,1
municipio,3519071,Hortolândia,2,Qualidade dos Serviços Digitais,,76.67,,,137
municipio,3519071,Hortolândia,3,Identificação Única,,100.0,,,1
municipio,3519071,Hortolândia,4,Segurança e LGPD,,60.0,,,85
municipio,3519071,Hortolândia,5,Dados e Interoperabilidade,,0.0,,,139
municipio,3519071,Hortolândia,6,Infraestrutura,,47.26,,,291
municipio,3519071,Hortolândia,9,Transparência e Participação,,55.56,,,168
municipio,3520509,Indaiatuba,1,Governança do Governo Digital,,100.0,,,1
municipio,3520509,Indaiatuba,2,Qualidade dos Serviços Digitais,,85.33,,,43
municipio,3520509,Indaiatuba,3,Identificação Única,,100.0,,,1
municipio,3520509,Indaiatuba,4,Segurança e LGPD,,20.0,,,190
municipio,3520509,Indaiatuba,5,Dados e Interoperabilidade,,0.0,,,139
municipio,3520509,Indaiatuba,6,Infraestrutura,,77.89,,,87
municipio,3520509,Indaiatuba,9,Transparência e Participação,,66.67,,,82
municipio,3522109,Itanhaém,1,Governança do Governo Digital,,100.0,,,1
municipio,3522109,Itanhaém,2,Qualidade dos Serviços Digitais,,86.67,,,37
municipio,3522109,Itanhaém,3,Identificação Única,,100.0,,,1
municipio,3522109,Itanhaém,4,Segurança e LGPD,,0.0,,,257
municipio,3522109,Itanhaém,5,Dados e Interoperabilidade,,100.0,,,1
municipio,3522109,Itanhaém,6,Infraestrutura,,57.54,,,227
municipio,3522109,Itanhaém,9,Transparência e Participação,,77.78,,,23
municipio,3522208,Itapecerica da Serra,1,Governança do Governo Digital,,100.0,,,1
municipio,3522208,Itapecerica da Serra,2,Qualidade dos Serviços Digitais,,61.33,,,260
municipio,3522208,Itapecerica da Serra,3,Identificação Única,,100.0,,,1
municipio,3522208,Itapecerica da Serra,4,Segurança e LGPD,,40.0,,,142
municipio,3522208,Itapecerica da Serra,5,Dados e Interoperabilidade,,100.0,,,1
municipio,3522208,Itapecerica da Serra,6,Infraestrutura,,87.34,,,50
municipio,3522208,Itapecerica da Serra,9,Transparência e Participação,,44.44,,,256
municipio,3522307,Itapetininga,1,Governança do Governo Digital,,100.0,,,1
municipio,3522307,Itapetininga,2,Qualidade dos Serviços Digitais,,53.33,,,299
municipio,3522307,Itapetininga,3,Identificação Única,,100.0,,,1
municipio,3522307,Itapetininga,4,Segurança e LGPD,,20.0,,,190
municipio,3522307,Itapetininga,5,Dados e Interoperabilidade,,0.0,,,139
municipio,3522307,Itapetininga,6,Infraestrutura,,67.31,,,175
municipio,3522307,Itapetininga,9,Transparência e Participação,,66.67,,,82
municipio,3522505,Itapevi,1,Governança do Governo Digital,,100.0,,,1
municipio,3522505,Itapevi,2,Qualidade dos Serviços Digitais,,63.33,,,246
municipio,3522505,Itapevi,3,Identificação Única,,100.0,,,1
municipio,3522505,Itapevi,4,Segurança e LGPD,,80.0,,,31
municipio,3522505,Itapevi,5,Dados e Interoperabilidade,,0.0,,,139
municipio,3522505,Itapevi,6,Infraestrutura,,77.92,,,86
municipio,3522505,Itapevi,9,Transparência e Participação,,66.67,,,82
municipio,3523107,Itaquaquecetuba,1,Governança do Governo Digital,,100.0,,,1
municipio,3523107,Itaquaquecetuba,2,Qualidade dos Serviços Digitais,,72.67,,,178
municipio,3523107,Itaquaquecetuba,3,Identificação Única,,100.0,,,1
municipio,3523107,Itaquaquecetuba,4,Segurança e LGPD,,0.0,,,257
municipio,3523107,Itaquaquecetuba,5,Dados e Interoperabilidade,,0.0,,,139
municipio,3523107,Itaquaquecetuba,6,Infraestrutura,,87.01,,,56
municipio,3523107,Itaquaquecetuba,9,Transparência e Participação,,44.44,,,256
municipio,3523404,Itatiba,1,Governança do Governo Digital,,100.0,,,1
municipio,3523404,Itatiba,2,Qualidade dos Serviços Digitais,,75.33,,,147
municipio,3523404,Itatiba,3,Identificação Única,,100.0,,,1
municipio,3523404,Itatiba,4,Segurança e LGPD,,0.0,,,257
municipio,3523404,Itatiba,5,Dados e Interoperabilidade,,0.0,,,139
municipio,3523404,Itatiba,6,Infraestrutura,,87.72,,,42
municipio,3523404,Itatiba,9,Transparência e Participação,,55.56,,,168
municipio,3523909,Itu,1,Governança do Governo Digital,,100.0,,,1
municipio,3523909,Itu,2,Qualidade dos Serviços Digitais,,54.0,,,296
municipio,3523909,Itu,3,Identificação Única,,100.0,,,1
municipio,3523909,Itu,4,Segurança e LGPD,,40.0,,,142
municipio,3523909,Itu,5,Dados e Interoperabilidade,,0.0,,,139
municipio,3523909,Itu,6,Infraestrutura,,78.63,,,77
municipio,3523909,Itu,9,Transparência e Participação,,66.67,,,82
municipio,3524402,Jacareí,1,Governança do Governo Digital,,100.0,,,1
municipio,3524402,Jacareí,2,Qualidade dos Serviços Digitais,,81.33,,,89
municipio,3524402,Jacareí,3,Identificação Única,,100.0,,,1
municipio,3524402,Jacareí,4,Segurança e LGPD,,60.0,,,85
municipio,3524402,Jacareí,5,Dados e Interoperabilidade,,100.0,,,1
municipio,3524402,Jacareí,6,Infraestrutura,,97.5,,,13
municipio,3524402,Jacareí,9,Transparência e Participação,,55.56,,,168
municipio,3525003,Jandira,1,Governança do Governo Digital,,100.0,,,1
municipio,3525003,Jandira,2,Qualidade dos Serviços Digitais,,64.0,,,239
municipio,3525003,Jandira,3,Identificação Única,,0.0,,,260
municipio,3525003,Jandira,4,Segurança e LGPD,,0.0,,,257
municipio,3525003,Jandira,5,Dados e Interoperabilidade,,0.0,,,139
municipio,3525003,Jandira,6,Infraestrutura,,47.13,,,292
municipio,3525003,Jandira,9,Transparência e Participação,,55.56,,,168
municipio,3525300,Jaú,1,Governança do Governo Digital,,100.0,,,1
municipio,3525300,Jaú,2,Qualidade dos Serviços Digitais,,64.67,,,230
municipio,3525300,Jaú,3,Identificação Única,,100.0,,,1
municipio,3525300,Jaú,4,Segurança e LGPD,,60.0,,,85
municipio,3525300,Jaú,5,Dados e Interoperabilidade,,100.0,,,1
municipio,3525300,Jaú,6,Infraestrutura,,67.69,,,158
municipio,3525300,Jaú,9,Transparência e Participação,,66.67,,,82
municipio,3525904,Jundiaí,1,Governança do Governo Digital,,100.0,,,1
municipio,3525904,Jundiaí,2,Qualidade dos Serviços Digitais,,92.67,,,15
municipio,3525904,Jundiaí,3,Identificação Única,,100.0,,,1
municipio,3525904,Jundiaí,4,Segurança e LGPD,,60.0,,,85
municipio,3525904,Jundiaí,5,Dados e Interoperabilidade,,100.0,,,1
municipio,3525904,Jundiaí,6,Infraestrutura,,87.43,,,47
municipio,3525904,Jundiaí,9,Transparência e Participação,,77.78,,,23
municipio,3526902,Limeira,1,Governança do Governo Digital,,100.0,,,1
municipio,3526902,Limeira,2,Qualidade dos Serviços Digitais,,85.33,,,43
municipio,3526902,Limeira,3,Identificação Única,,100.0,,,1
municipio,3526902,Limeira,4,Segurança e LGPD,,60.0,,,85
municipio,3526902,Limeira,5,Dados e Interoperabilidade,,100.0,,,1
municipio,3526902,Limeira,6,Infraestrutura,,68.13,,,143
municipio,3526902,Limeira,9,Transparência e Participação,,77.78,,,23
municipio,3529005,Marília,1,Governança do Governo Digital,,100.0,,,1
municipio,3529005,Marília,2,Qualidade dos Serviços Digitais,,74.67,,,150
municipio,3529005,Marília,3,Identificação Única,,100.0,,,1
municipio,3529005,Marília,4,Segurança e LGPD,,80.0,,,31
municipio,3529005,Marília,5,Dados e Interoperabilidade,,0.0,,,139
municipio,3529005,Marília,6,Infraestrutura,,68.0,,,146
municipio,3529005,Marília,9,Transparência e Participação,,66.67,,,82
municipio,3529401,Mauá,1,Governança do Governo Digital,,100.0,,,1
municipio,3529401,Mauá,2,Qualidade dos Serviços Digitais,,68.0,,,211
municipio,3529401,Mauá,3,Identificação Única,,0.0,,,260
municipio,3529401,Mauá,4,Segurança e LGPD,,40.0,,,142
municipio,3529401,Mauá,5,Dados e Interoperabilidade,,0.0,,,139
municipio,3529401,Mauá,6,Infraestrutura,,67.92,,,150
municipio,3529401,Mauá,9,Transparência e Participação,,66.67,,,82
municipio,3530607,Mogi das Cruzes,1,Governança do Governo Digital,,100.0,,,1
municipio,3530607,Mogi das Cruzes,2,Qualidade dos Serviços Digitais,,88.0,,,34
municipio,3530607,Mogi das Cruzes,3,Identificação Única,,100.0,,,1
municipio,3530607,Mogi das Cruzes,4,Segurança e LGPD,,100.0,,,1
municipio,3530607,Mogi das Cruzes,5,Dados e Interoperabilidade,,100.0,,,1
municipio,3530607,Mogi das Cruzes,6,Infraestrutura,,88.05,,,33
municipio,3530607,Mogi das Cruzes,9,Transparência e Participação,,88.89,,,3
municipio,3530706,Mogi Guaçu,1,Governança do Governo Digital,,100.0,,,1
municipio,3530706,Mogi Guaçu,2,Qualidade dos Serviços Digitais,,78.0,,,124
municipio,3530706,Mogi Guaçu,3,Identificação Única,,100.0,,,1
municipio,3530706,Mogi Guaçu,4,Segurança e LGPD,,60.0,,,85
municipio,3530706,Mogi Guaçu,5,Dados e Interoperabilidade,,0.0,,,139
municipio,3530706,Mogi Guaçu,6,Infraestrutura,,67.42,,,170
municipio,3530706,Mogi Guaçu,9,Transparência e Participação,,55.56,,,168
municipio,3534401,Osasco,1,Governança do Governo Digital,,100.0,,,1
municipio,3534401,Osasco,2,Qualidade dos Serviços Digitais,,89.33,,,27
municipio,3534401,Osasco,3,Identificação Única,,100.0,,,1
municipio,3534401,Osasco,4,Segurança e LGPD,,80.0,,,31
municipio,3534401,Osasco,5,Dados e Interoperabilidade,,0.0,,,139
municipio,3534401,Osasco,6,Infraestrutura,,97.48,,,14
municipio,3534401,Osasco,9,Transparência e Participação,,77.78,,,23
municipio,3534708,Ourinhos,1,Governança do Governo Digital,,100.0,,,1
municipio,3534708,Ourinhos,2,Qualidade dos Serviços Digitais,,74.67,,,150
municipio,3534708,Ourinhos,3,Identificação Única,,100.0,,,1
municipio,3534708,Ourinhos,4,Segurança e LGPD,,80.0,,,31
municipio,3534708,Ourinhos,5,Dados e Interoperabilidade,,100.0,,,1
municipio,3534708,Ourinhos,6,Infraestrutura,,88.12,,,32
municipio,3534708,Ourinhos,9,Transparência e Participação,,77.78,,,23
municipio,3536505,Paulínia,1,Governança do Governo Digital,,100.0,,,1
municipio,3536505,Paulínia,2,Qualidade dos Serviços Digitais,,83.33,,,61
municipio,3536505,Paulínia,3,Identificação Única,,100.0,,,1
municipio,3536505,Paulínia,4,Segurança e LGPD,,20.0,,,190
municipio,3536505,Paulínia,5,Dados e Interoperabilidade,,0.0,,,139
municipio,3536505,Paulínia,6,Infraestrutura,,95.5,,,27
municipio,3536505,Paulínia,9,Transparência e Participação,,66.67,,,82
municipio,3538006,Pindamonhangaba,1,Governança do Governo Digital,,100.0,,,1
municipio,3538006,Pindamonhangaba,2,Qualidade dos Serviços Digitais,,94.67,,,8
municipio,3538006,Pindamonhangaba,3,Identificação Única,,100.0,,,1
municipio,3538006,Pindamonhangaba,4,Segurança e LGPD,,80.0,,,31
municipio,3538006,Pindamonhangaba,5,Dados e Interoperabilidade,,100.0,,,1
municipio,3538006,Pindamonhangaba,6,Infraestrutura,,87.56,,,45
municipio,3538006,Pindamonhangaba,9,Transparência e Participação,,66.67,,,82
municipio,3538709,Piracicaba,1,Governança do Governo Digital,,100.0,,,1
municipio,3538709,Piracicaba,2,Qualidade dos Serviços Digitais,,72.0,,,182
municipio,3538709,Piracicaba,3,Identificação Única,,100.0,,,1
municipio,3538709,Piracicaba,4,Segurança e LGPD,,60.0,,,85
municipio,3538709,Piracicaba,5,Dados e Interoperabilidade,,0.0,,,139
municipio,3538709,Piracicaba,6,Infraestrutura,,67.61,,,161
municipio,3538709,Piracicaba,9,Transparência e Participação,,66.67,,,82
municipio,3539806,Poá,1,Governança do Governo Digital,,100.0,,,1
municipio,3539806,Poá,2,Qualidade dos Serviços Digitais,,64.0,,,239
municipio,3539806,Poá,3,Identificação Única,,100.0,,,1
municipio,3539806,Poá,4,Segurança e LGPD,,0.0,,,257
municipio,3539806,Poá,5,Dados e Interoperabilidade,,0.0,,,139
municipio,3539806,Poá,6,Infraestrutura,,47.37,,,288
municipio,3539806,Poá,9,Transparência e Participação,,55.56,,,168
municipio,3541000,Praia Grande,1,Governança do Governo Digital,,100.0,,,1
municipio,3541000,Praia Grande,2,Qualidade dos Serviços Digitais,,84.67,,,53
municipio,3541000,Praia Grande,3,Identificação Única,,100.0,,,1
municipio,3541000,Praia Grande,4,Segurança e LGPD,,100.0,,,1
municipio,3541000,Praia Grande,5,Dados e Interoperabilidade,,100.0,,,1
municipio,3541000,Praia Grande,6,Infraestrutura,,78.33,,,81
municipio,3541000,Praia Grande,9,Transparência e Participação,,88.89,,,3
municipio,3541406,Presidente Prudente,1,Governança do Governo Digital,,100.0,,,1
municipio,3541406,Presidente Prudente,2,Qualidade dos Serviços Digitais,,96.67,,,3
municipio,3541406,Presidente Prudente,3,Identificação Única,,100.0,,,1
municipio,3541406,Presidente Prudente,4,Segurança e LGPD,,100.0,,,1
municipio,3541406,Presidente Prudente,5,Dados e Interoperabilidade,,100.0,,,1
municipio,3541406,Presidente Prudente,6,Infraestrutura,,67.96,,,148
municipio,3541406,Presidente Prudente,9,Transparência e Participação,,77.78,,,23
municipio,3543303,Ribeirão Pires,1,Governança do Governo Digital,,100.0,,,1
municipio,3543303,Ribeirão Pires,2,Qualidade dos Serviços Digitais,,60.67,,,265
municipio,3543303,Ribeirão Pires,3,Identificação Única,,100.0,,,1
municipio,3543303,Ribeirão Pires,4,Segurança e LGPD,,80.0,,,31
municipio,3543303,Ribeirão Pires,5,Dados e Interoperabilidade,,100.0,,,1
municipio,3543303,Ribeirão Pires,6,Infraestrutura,,67.79,,,152
municipio,3543303,Ribeirão Pires,9,Transparência e Participação,,55.56,,,168
municipio,3543402,Ribeirão Preto,1,Governança do Governo Digital,,100.0,,,1
municipio,3543402,Ribeirão Preto,2,Qualidade dos Serviços Digitais,,63.33,,,246
municipio,3543402,Ribeirão Preto,3,Identificação Única,,100.0,,,1
municipio,3543402,Ribeirão Preto,4,Segurança e LGPD,,20.0,,,190
municipio,3543402,Ribeirão Preto,5,Dados e Interoperabilidade,,100.0,,,1
municipio,3543402,Ribeirão Preto,6,Infraestrutura,,97.77,,,9
municipio,3543402,Ribeirão Preto,9,Transparência e Participação,,44.44,,,256
municipio,3543907,Rio Claro,1,Governança do Governo Digital,,100.0,,,1
municipio,3543907,Rio Claro,2,Qualidade dos Serviços Digitais,,72.0,,,182
municipio,3543907,Rio Claro,3,Identificação Única,,0.0,,,260
municipio,3543907,Rio Claro,4,Segurança e LGPD,,0.0,,,257
municipio,3543907,Rio Claro,5,Dados e Interoperabilidade,,0.0,,,139
municipio,3543907,Rio Claro,6,Infraestrutura,,47.44,,,284
municipio,3543907,Rio Claro,9,Transparência e Participação,,55.56,,,168
municipio,3545209,Salto,1,Governança do Governo Digital,,100.0,,,1
municipio,3545209,Salto,2,Qualidade dos Serviços Digitais,,64.67,,,230
municipio,3545209,Salto,3,Identificação Única,,100.0,,,1
municipio,3545209,Salto,4,Segurança e LGPD,,0.0,,,257
municipio,3545209,Salto,5,Dados e Interoperabilidade,,0.0,,,139
municipio,3545209,Salto,6,Infraestrutura,,78.59,,,79
municipio,3545209,Salto,9,Transparência e Participação,,66.67,,,82
municipio,3545803,Santa Bárbara d'Oeste,1,Governança do Governo Digital,,100.0,,,1
municipio,3545803,Santa Bárbara d'Oeste,2,Qualidade dos Serviços Digitais,,77.33,,,130
municipio,3545803,Santa Bárbara d'Oeste,3,Identificação Única,,100.0,,,1
municipio,3545803,Santa Bárbara d'Oeste,4,Segurança e LGPD,,20.0,,,190
municipio,3545803,Santa Bárbara d'Oeste,5,Dados e Interoperabilidade,,0.0,,,139
municipio,3545803,Santa Bárbara d'Oeste,6,Infraestrutura,,77.87,,,88
municipio,3545803,Santa Bárbara d'Oeste,9,Transparência e Participação,,44.44,,,256
municipio,3547304,Santana de Parnaíba,1,Governança do Governo Digital,,100.0,,,1
municipio,3547304,Santana de Parnaíba,2,Qualidade dos Serviços Digitais,,94.67,,,8
